api_data_id,Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
api-5456-No-Series,making transatlantic,1,Is title 'making transatlantic' original Netflix content?,No,20,"Is Netflix title 'making transatlantic' a Series, Movie, or Documentary?",Series
api-5457-No-Movie,hotel transylvania 2,1,Is title 'hotel transylvania 2' original Netflix content?,No,20,"Is Netflix title 'hotel transylvania 2' a Series, Movie, or Documentary?",Movie
api-5458-No-Series,fresh meat series 2,1,Is title 'fresh meat series 2' original Netflix content?,No,19,"Is Netflix title 'fresh meat series 2' a Series, Movie, or Documentary?",Series
api-5459-No-Movie,jarhead 3 the siege,1,Is title 'jarhead 3 the siege' original Netflix content?,No,19,"Is Netflix title 'jarhead 3 the siege' a Series, Movie, or Documentary?",Movie
api-5460-No-,marionette,1,Is title 'marionette' original Netflix content?,No,10,"Is Netflix title 'marionette' a Series, Movie, or Documentary?",
api-5461-No-Series,marokkaanse bruiloft,1,Is title 'marokkaanse bruiloft' original Netflix content?,No,20,"Is Netflix title 'marokkaanse bruiloft' a Series, Movie, or Documentary?",Series
api-5462-No-Movie,the best man holiday,1,Is title 'the best man holiday' original Netflix content?,No,20,"Is Netflix title 'the best man holiday' a Series, Movie, or Documentary?",Movie
api-5463-No-Movie,occupation rainfall,1,Is title 'occupation rainfall' original Netflix content?,No,19,"Is Netflix title 'occupation rainfall' a Series, Movie, or Documentary?",Movie
api-5464-No-Documentary,nail bomber manhunt,1,Is title 'nail bomber manhunt' original Netflix content?,No,19,"Is Netflix title 'nail bomber manhunt' a Series, Movie, or Documentary?",Documentary
api-5465-No-Series,princess dayareese,1,Is title 'princess dayareese' original Netflix content?,No,18,"Is Netflix title 'princess dayareese' a Series, Movie, or Documentary?",Series
api-5466-No-Movie,k19 the widowmaker,1,Is title 'k19 the widowmaker' original Netflix content?,No,18,"Is Netflix title 'k19 the widowmaker' a Series, Movie, or Documentary?",Movie
api-5467-Yes-Series,losers collection 1,1,Is title 'losers collection 1' original Netflix content?,Yes,19,"Is Netflix title 'losers collection 1' a Series, Movie, or Documentary?",Series
api-5468-No-Movie,phobia 2,1,Is title 'phobia 2' original Netflix content?,No,8,"Is Netflix title 'phobia 2' a Series, Movie, or Documentary?",Movie
api-5469-No-Movie,luomo del labirinto,1,Is title 'luomo del labirinto' original Netflix content?,No,19,"Is Netflix title 'luomo del labirinto' a Series, Movie, or Documentary?",Movie
api-5470-Yes-Movie,spenser confidential,1,Is title 'spenser confidential' original Netflix content?,Yes,20,"Is Netflix title 'spenser confidential' a Series, Movie, or Documentary?",Movie
api-5471-No-Series,shameless series 11,1,Is title 'shameless series 11' original Netflix content?,No,19,"Is Netflix title 'shameless series 11' a Series, Movie, or Documentary?",Series
api-5472-No-Movie,the sum of all fears,1,Is title 'the sum of all fears' original Netflix content?,No,20,"Is Netflix title 'the sum of all fears' a Series, Movie, or Documentary?",Movie
api-5473-No-Series,skins 2007 vol 6,1,Is title 'skins 2007 vol 6' original Netflix content?,No,16,"Is Netflix title 'skins 2007 vol 6' a Series, Movie, or Documentary?",Series
api-5474-No-Movie,state of play 2009,1,Is title 'state of play 2009' original Netflix content?,No,18,"Is Netflix title 'state of play 2009' a Series, Movie, or Documentary?",Movie
api-5475-Yes-Movie,37 seconds  37,1,Is title '37 seconds  37' original Netflix content?,Yes,14,"Is Netflix title '37 seconds  37' a Series, Movie, or Documentary?",Movie
api-5476-No-Series,stromberg staffel 3,1,Is title 'stromberg staffel 3' original Netflix content?,No,19,"Is Netflix title 'stromberg staffel 3' a Series, Movie, or Documentary?",Series
api-5477-No-Series,the soul,1,Is title 'the soul' original Netflix content?,No,8,"Is Netflix title 'the soul' a Series, Movie, or Documentary?",Series
api-5478-No-Movie,shes the one 2013,1,Is title 'shes the one 2013' original Netflix content?,No,17,"Is Netflix title 'shes the one 2013' a Series, Movie, or Documentary?",Movie
api-5479-Yes-Series,no good nick part 2,1,Is title 'no good nick part 2' original Netflix content?,Yes,19,"Is Netflix title 'no good nick part 2' a Series, Movie, or Documentary?",Series
api-5480-No-Series,dino mecard,1,Is title 'dino mecard' original Netflix content?,No,11,"Is Netflix title 'dino mecard' a Series, Movie, or Documentary?",Series
api-5481-No-Documentary,expedition happiness,1,Is title 'expedition happiness' original Netflix content?,No,20,"Is Netflix title 'expedition happiness' a Series, Movie, or Documentary?",Documentary
api-5482-Yes-,revelation,1,Is title 'revelation' original Netflix content?,Yes,10,"Is Netflix title 'revelation' a Series, Movie, or Documentary?",
api-5483-No-Movie,from paris with love,1,Is title 'from paris with love' original Netflix content?,No,20,"Is Netflix title 'from paris with love' a Series, Movie, or Documentary?",Movie
api-5484-No-Movie,raajneeti,1,Is title 'raajneeti' original Netflix content?,No,9,"Is Netflix title 'raajneeti' a Series, Movie, or Documentary?",Movie
api-5485-No-Movie,hail caesar 2016,1,Is title 'hail caesar 2016' original Netflix content?,No,16,"Is Netflix title 'hail caesar 2016' a Series, Movie, or Documentary?",Movie
api-5486-No-Documentary,ram dass going home,1,Is title 'ram dass going home' original Netflix content?,No,19,"Is Netflix title 'ram dass going home' a Series, Movie, or Documentary?",Documentary
api-5487-No-Movie,pup star world tour,1,Is title 'pup star world tour' original Netflix content?,No,19,"Is Netflix title 'pup star world tour' a Series, Movie, or Documentary?",Movie
api-5488-No-Series,super why,1,Is title 'super why' original Netflix content?,No,9,"Is Netflix title 'super why' a Series, Movie, or Documentary?",Series
api-5489-No-Movie,chamatkar,1,Is title 'chamatkar' original Netflix content?,No,9,"Is Netflix title 'chamatkar' a Series, Movie, or Documentary?",Movie
api-5490-No-Movie,sleepless in seattle,1,Is title 'sleepless in seattle' original Netflix content?,No,20,"Is Netflix title 'sleepless in seattle' a Series, Movie, or Documentary?",Movie
api-5491-No-Movie,seven years in tibet,1,Is title 'seven years in tibet' original Netflix content?,No,20,"Is Netflix title 'seven years in tibet' a Series, Movie, or Documentary?",Movie
api-5492-No-Movie,the lost city 2022,1,Is title 'the lost city 2022' original Netflix content?,No,18,"Is Netflix title 'the lost city 2022' a Series, Movie, or Documentary?",Movie
api-5493-No-Movie,the fortress,1,Is title 'the fortress' original Netflix content?,No,12,"Is Netflix title 'the fortress' a Series, Movie, or Documentary?",Movie
api-5494-No-Movie,the football factory,1,Is title 'the football factory' original Netflix content?,No,20,"Is Netflix title 'the football factory' a Series, Movie, or Documentary?",Movie
api-5495-No-Movie,swingers,1,Is title 'swingers' original Netflix content?,No,8,"Is Netflix title 'swingers' a Series, Movie, or Documentary?",Movie
api-5496-No-Movie,daddys little girls,1,Is title 'daddys little girls' original Netflix content?,No,19,"Is Netflix title 'daddys little girls' a Series, Movie, or Documentary?",Movie
api-5497-No-Series,skins 2007 vol 5,1,Is title 'skins 2007 vol 5' original Netflix content?,No,16,"Is Netflix title 'skins 2007 vol 5' a Series, Movie, or Documentary?",Series
api-5498-No-Movie,secret in their eyes,1,Is title 'secret in their eyes' original Netflix content?,No,20,"Is Netflix title 'secret in their eyes' a Series, Movie, or Documentary?",Movie
api-5499-No-Movie,hey sinamika hindi,1,Is title 'hey sinamika hindi' original Netflix content?,No,18,"Is Netflix title 'hey sinamika hindi' a Series, Movie, or Documentary?",Movie
api-5500-No-Series,neal brennan blocks,1,Is title 'neal brennan blocks' original Netflix content?,No,19,"Is Netflix title 'neal brennan blocks' a Series, Movie, or Documentary?",Series
api-5501-No-Movie,the miser  lavare,1,Is title 'the miser  lavare' original Netflix content?,No,17,"Is Netflix title 'the miser  lavare' a Series, Movie, or Documentary?",Movie
api-5502-No-Series,skins 2007 vol 7,1,Is title 'skins 2007 vol 7' original Netflix content?,No,16,"Is Netflix title 'skins 2007 vol 7' a Series, Movie, or Documentary?",Series
api-5503-No-Series,submission,1,Is title 'submission' original Netflix content?,No,10,"Is Netflix title 'submission' a Series, Movie, or Documentary?",Series
api-5504-No-Movie,the bodyguard 1992,1,Is title 'the bodyguard 1992' original Netflix content?,No,18,"Is Netflix title 'the bodyguard 1992' a Series, Movie, or Documentary?",Movie
api-5505-No-Movie,the bride,1,Is title 'the bride' original Netflix content?,No,9,"Is Netflix title 'the bride' a Series, Movie, or Documentary?",Movie
api-5506-Yes-Series,wanderlust,1,Is title 'wanderlust' original Netflix content?,Yes,10,"Is Netflix title 'wanderlust' a Series, Movie, or Documentary?",Series
api-5507-No-Series,word of honor,1,Is title 'word of honor' original Netflix content?,No,13,"Is Netflix title 'word of honor' a Series, Movie, or Documentary?",Series
api-5508-No-Series,the chase,1,Is title 'the chase' original Netflix content?,No,9,"Is Netflix title 'the chase' a Series, Movie, or Documentary?",Series
api-5509-No-Movie,the guns of navarone,1,Is title 'the guns of navarone' original Netflix content?,No,20,"Is Netflix title 'the guns of navarone' a Series, Movie, or Documentary?",Movie
api-5510-Yes-Series,queen sono,1,Is title 'queen sono' original Netflix content?,Yes,10,"Is Netflix title 'queen sono' a Series, Movie, or Documentary?",Series
api-5511-No-Series,into the ring,1,Is title 'into the ring' original Netflix content?,No,13,"Is Netflix title 'into the ring' a Series, Movie, or Documentary?",Series
api-5512-No-Movie,insidious chapter 3,1,Is title 'insidious chapter 3' original Netflix content?,No,19,"Is Netflix title 'insidious chapter 3' a Series, Movie, or Documentary?",Movie
api-5513-No-Movie,que horas ela volta,1,Is title 'que horas ela volta' original Netflix content?,No,19,"Is Netflix title 'que horas ela volta' a Series, Movie, or Documentary?",Movie
api-5514-No-Movie,love or money 2021,1,Is title 'love or money 2021' original Netflix content?,No,18,"Is Netflix title 'love or money 2021' a Series, Movie, or Documentary?",Movie
api-5515-Yes-Movie,the power of the dog,1,Is title 'the power of the dog' original Netflix content?,Yes,20,"Is Netflix title 'the power of the dog' a Series, Movie, or Documentary?",Movie
api-5516-No-Movie,the past  le pass,1,Is title 'the past  le pass' original Netflix content?,No,17,"Is Netflix title 'the past  le pass' a Series, Movie, or Documentary?",Movie
api-5517-No-Movie,shes funny that way,1,Is title 'shes funny that way' original Netflix content?,No,19,"Is Netflix title 'shes funny that way' a Series, Movie, or Documentary?",Movie
api-5518-No-Movie,insidious chapter 2,1,Is title 'insidious chapter 2' original Netflix content?,No,19,"Is Netflix title 'insidious chapter 2' a Series, Movie, or Documentary?",Movie
api-5519-No-Movie,kung fu yoga,1,Is title 'kung fu yoga' original Netflix content?,No,12,"Is Netflix title 'kung fu yoga' a Series, Movie, or Documentary?",Movie
api-5520-No-Series,hype house,1,Is title 'hype house' original Netflix content?,No,10,"Is Netflix title 'hype house' a Series, Movie, or Documentary?",Series
api-5521-No-Movie,crazy stupid love,1,Is title 'crazy stupid love' original Netflix content?,No,17,"Is Netflix title 'crazy stupid love' a Series, Movie, or Documentary?",Movie
api-5522-No-Movie,hello love goodbye,1,Is title 'hello love goodbye' original Netflix content?,No,18,"Is Netflix title 'hello love goodbye' a Series, Movie, or Documentary?",Movie
api-5523-Yes-Movie,the breaker upperers,1,Is title 'the breaker upperers' original Netflix content?,Yes,20,"Is Netflix title 'the breaker upperers' a Series, Movie, or Documentary?",Movie
api-5524-No-Series,fresh meat series 3,1,Is title 'fresh meat series 3' original Netflix content?,No,19,"Is Netflix title 'fresh meat series 3' a Series, Movie, or Documentary?",Series
api-5525-No-Movie,summer job,1,Is title 'summer job' original Netflix content?,No,10,"Is Netflix title 'summer job' a Series, Movie, or Documentary?",Movie
api-5526-No-Series,faces of anne,1,Is title 'faces of anne' original Netflix content?,No,13,"Is Netflix title 'faces of anne' a Series, Movie, or Documentary?",Series
api-5527-No-Movie,septembers of shiraz,1,Is title 'septembers of shiraz' original Netflix content?,No,20,"Is Netflix title 'septembers of shiraz' a Series, Movie, or Documentary?",Movie
api-5528-No-Series,prokurator,1,Is title 'prokurator' original Netflix content?,No,10,"Is Netflix title 'prokurator' a Series, Movie, or Documentary?",Series
api-5529-Yes-Series,hyperdrive,1,Is title 'hyperdrive' original Netflix content?,Yes,10,"Is Netflix title 'hyperdrive' a Series, Movie, or Documentary?",Series
api-5530-No-Movie,asakusa kid,1,Is title 'asakusa kid' original Netflix content?,No,11,"Is Netflix title 'asakusa kid' a Series, Movie, or Documentary?",Movie
api-5531-No-Movie,baadshaho,1,Is title 'baadshaho' original Netflix content?,No,9,"Is Netflix title 'baadshaho' a Series, Movie, or Documentary?",Movie
api-5532-No-Series,bizarre er,1,Is title 'bizarre er' original Netflix content?,No,10,"Is Netflix title 'bizarre er' a Series, Movie, or Documentary?",Series
api-5533-No-Movie,brother  mon frre,1,Is title 'brother  mon frre' original Netflix content?,No,17,"Is Netflix title 'brother  mon frre' a Series, Movie, or Documentary?",Movie
api-5534-No-Series,irreverent,1,Is title 'irreverent' original Netflix content?,No,10,"Is Netflix title 'irreverent' a Series, Movie, or Documentary?",Series
api-5535-No-Movie,bridget joness baby,1,Is title 'bridget joness baby' original Netflix content?,No,19,"Is Netflix title 'bridget joness baby' a Series, Movie, or Documentary?",Movie
api-5536-No-Movie,christmas wonderland,1,Is title 'christmas wonderland' original Netflix content?,No,20,"Is Netflix title 'christmas wonderland' a Series, Movie, or Documentary?",Movie
api-5537-No-Movie,cine hollidy 2012,1,Is title 'cine hollidy 2012' original Netflix content?,No,17,"Is Netflix title 'cine hollidy 2012' a Series, Movie, or Documentary?",Movie
api-5538-No-Movie,coming from insanity,1,Is title 'coming from insanity' original Netflix content?,No,20,"Is Netflix title 'coming from insanity' a Series, Movie, or Documentary?",Movie
api-5539-No-Movie,mortal kombat 2021,1,Is title 'mortal kombat 2021' original Netflix content?,No,18,"Is Netflix title 'mortal kombat 2021' a Series, Movie, or Documentary?",Movie
api-5540-No-Movie,boiling point 2021,1,Is title 'boiling point 2021' original Netflix content?,No,18,"Is Netflix title 'boiling point 2021' a Series, Movie, or Documentary?",Movie
